2,2,0.000138
2,3,0.000149
2,5,0.000115
2,6,0.000098
2,7,0.000096
2,9,0.000098
2,11,0.000101
2,12,0.000094
2,13,0.000054
2,14,0.000097
2,15,0.000940
2,16,0.000448
2,18,0.000093
2,19,0.000091
2,20,0.000090
2,22,0.000093
2,27,0.000093
2,28,0.000098
2,29,0.000094
2,34,0.000109
2,35,0.000108
2,36,0.000095
2,37,0.000093
2,40,0.000711
2,42,0.000053
2,44,0.000463
2,47,0.000094
2,49,0.000098
2,50,0.000095
2,64,0.000103
2,65,0.000561
